customer_id,customer_name,email_address,phone_number,date_of_birth,address_line1,city,state,postal_code,country_code,pan_number,loyalty_tier,customer_status,created_at
CUST0004703,Bishakha Kanda,sawhneymaya@example.com,9548102439,2007-03-19,56/297 Mane,Secunderabad,Madhya Pradesh,810941,DE,ACAVQ5298G,Gold,INACTIVE,2024-02-26T16:32:57
CUST0004704,Riya Agarwal,samesh03@yahoo.com,5235839024,1990-05-12,"52/393, Bera",Cuttack,Gujarat,721350,IN,VUYOX3807C,Silver,ACTIVE,2024-06-20T22:52:49
CUST0004705,Hemangini Handa,samarthpai@example.com,1111715626,1978-09-23,"83/39, Varughese Marg",Srinagar,Odisha,763990,SG,FKSZL1598T,Gold,ACTIVE,2020-12-06T00:45:17
CUST0004706,Aradhana Anne,iswamy@outlook.com,5847182272,1993-05-04,H.No. 449 Walla Ganj,Anantapur,Punjab,654962,GB,IJELA7446G,Platinum,ACTIVE,2021-10-26T07:54:30
CUST0004707,Jalsa Misra,guneetsani@gmail.com,4488192917,1998-04-09,H.No. 79 Mitter Road,Bangalore,Bihar,104675,GB,OWKLP6722G,Gold,ACTIVE,2022-03-03T09:37:56
CUST0004708,Gavin Ray,waidamutti@outlook.com,4089757388,1952-03-23,"H.No. 466, Mall Ganj",Uluberia,Kerala,376549,SG,TXJKI0859J,Silver,ACTIVE,2025-03-11T01:10:30
CUST0004709,David Sen,wyatt12@gmail.com,4282604500,1952-02-08,21/90 Deshmukh Marg,Mysore,Madhya Pradesh,261391,DE,EROPZ9743L,Platinum,ACTIVE,2023-10-14T09:32:06
CUST0004710,Bakhshi Nagi,nagyyashvi@example.com,1886154206,1981-02-24,80/72 Dyal,Nanded,Gujarat,312148,SG,GBGGL7994R,Platinum,ACTIVE,2021-01-01T15:27:05
CUST0004711,Elijah Pathak,lakshmi38@outlook.com,1516673168,1997-06-17,19/281 Iyer Circle,Mumbai,Andhra Pradesh,246278,GB,TIGGA4497F,Bronze,ACTIVE,2025-04-13T05:08:09
CUST0004712,Ishanvi Shukla,sandalquincy@outlook.com,0453639524,1954-09-23,H.No. 45 Bahri Ganj,Bhopal,Manipur,301807,GB,MJVHB4499G,Silver,ACTIVE,2025-04-28T06:22:54
CUST0004713,Aarna Deol,wraj@example.com,3041495009,1970-03-13,46/79 Deo Chowk,Tumkur,Rajasthan,818439,US,KXOOO4039Y,Bronze,INACTIVE,2020-08-04T09:24:07
CUST0004714,Vrinda Narula,paiaachal@gmail.com,8026434825,1998-01-08,H.No. 906 Gandhi,Karnal,West Bengal,824958,SG,FKOUG4978K,Platinum,ACTIVE,2021-03-15T06:03:12
CUST0004715,Yashodhara Gupta,mangalira@yahoo.com,1946330065,1995-01-18,H.No. 879 Choudhary Road,Bidar,West Bengal,121703,GB,HBJCP7462B,Gold,ACTIVE,2020-09-03T14:29:01
CUST0004716,Aachal Oza,evora@yahoo.com,5795778311,2011-02-18,"75/52, Desai Chowk",Tezpur,Tamil Nadu,969198,DE,EVMYC0896D,Platinum,ACTIVE,2021-01-14T03:38:17
CUST0004717,Saanvi Vora,chakradevchaudhary@outlook.com,4347946319,1989-12-11,H.No. 748 Manda Marg,Kozhikode,Maharashtra,212216,DE,WOHVO7334X,Bronze,ACTIVE,2026-05-01T19:19:33
CUST0004718,Shaurya Devi,uchakrabarti@gmail.com,7021130105,2009-03-02,"H.No. 732, Nori Path",Aizawl,Odisha,575923,DE,BDOTT2393M,Platinum,ACTIVE,2024-02-14T04:41:08
CUST0004719,Girik Bakshi,baradradhika@gmail.com,0506122558,1979-12-13,"72/49, Behl Path",Guna,Uttar Pradesh,259636,DE,EGSOS4353W,Platinum,ACTIVE,2025-01-23T04:10:13
CUST0004720,Hredhaan Tandon,vidhimander@gmail.com,7068650001,1951-02-14,H.No. 99 Issac Chowk,Sikar,Kerala,573956,IN,DEJLS4526X,Platinum,INACTIVE,2024-08-08T19:09:01
CUST0004721,Harsh Chaudhry,peter95@example.com,0173192834,1974-08-04,"210, Gara Road",Nadiad,Haryana,539546,GB,JANBO4049D,Bronze,ACTIVE,2025-04-20T08:33:51
CUST0004722,Ridhi Sem,libni40@yahoo.com,6238984363,2004-06-12,59/385 Rana Chowk,Rewa,Gujarat,980708,GB,PGWEL5452P,Platinum,INACTIVE,2026-05-20T12:13:18
CUST0004723,Krishna Wali,mekhalagoyal@outlook.com,0617207203,2007-01-15,63/441 Kalita Ganj,Tumkur,Bihar,589279,GB,UYYUQ3064Q,Silver,ACTIVE,2021-12-07T11:33:36
CUST0004724,Anjali Menon,sinhasamesh@example.com,5611223521,1989-11-09,60/42 Dhaliwal Road,Rampur,Kerala,498281,SG,FCSYJ4779Q,Platinum,ACTIVE,2022-06-24T20:50:44
CUST0004725,Nitesh Swaminathan,raghav38@yahoo.com,3498861794,1957-12-07,45/72 Sheth,Kochi,Arunachal Pradesh,506878,DE,QXYQQ5400X,Bronze,ACTIVE,2021-10-21T23:41:43
CUST0004726,Isaiah Sandhu,rzachariah@outlook.com,3665225513,2008-11-27,"604, Dua Ganj",Orai,Punjab,603758,IN,MNUKX4836C,Bronze,ACTIVE,2020-03-10T22:23:33
CUST0004727,Vrinda Chhabra,udhar@yahoo.com,7337613874,2007-12-31,H.No. 56 Chanda Circle,Anantapuram,Goa,164775,DE,LKKOF0645H,Bronze,ACTIVE,2021-02-03T22:36:33
CUST0004728,Ekta Mammen,veersoni@example.com,3847985684,2009-11-17,H.No. 573 Kaur,Bidar,Assam,761829,US,AUUXL3070L,Silver,ACTIVE,2020-08-25T23:41:02
CUST0004729,Lucky Puri,rbhandari@yahoo.com,9438804616,1993-10-01,"20, Ahuja Ganj",Phagwara,Gujarat,615174,US,QUBJK0943L,Gold,BLOCKED,2024-09-10T02:44:29
CUST0004730,Jai Randhawa,chaitanyamammen@gmail.com,0993297944,1982-06-04,H.No. 148 Sachar Zila,Solapur,Kerala,769655,SG,AWYOK6470Q,Gold,ACTIVE,2022-07-31T18:23:27
CUST0004731,Indrajit Ramaswamy,tshetty@yahoo.com,8280286952,1958-03-22,828 Sharma Zila,Jamnagar,Chhattisgarh,512663,US,QAJBR1222V,Bronze,ACTIVE,2022-01-28T19:56:07
CUST0004732,Ansh Manda,jdugal@gmail.com,1012152220,1978-10-16,H.No. 395 Varma Circle,Anantapur,Manipur,854596,DE,JBPBS1289D,Platinum,ACTIVE,2022-03-01T00:58:21
CUST0004733,Ekbal Modi,cvasa@gmail.com,4249590986,1981-07-10,"790, Ratti Path",Siwan,Jharkhand,187920,SG,ALIWG9372E,Silver,ACTIVE,2022-03-30T09:58:48
CUST0004734,Meera Khosla,rachit04@outlook.com,0174705216,1986-07-21,"81/02, Talwar Ganj",Nandyal,Mizoram,361807,GB,RFZZN8602H,Platinum,INACTIVE,2020-09-07T19:00:59
CUST0004735,Gaurangi Gera,itak@example.com,5209488523,1989-09-26,49/06 Doctor Marg,Bijapur,Haryana,745441,US,MTAYD0555X,Gold,ACTIVE,2021-08-16T10:43:59
CUST0004736,Qushi Sama,sakshambose@yahoo.com,1421610267,1958-06-11,H.No. 01 Goda Chowk,Ulhasnagar,Goa,838021,DE,TXLWA5442D,Platinum,ACTIVE,2021-08-13T03:26:05
CUST0004737,Zayan Khare,madhav82@example.com,7120642565,1976-01-15,"82, Gole Zila",Varanasi,Gujarat,353140,IN,HVRZW8649S,Platinum,ACTIVE,2025-08-09T10:58:27
CUST0004738,Azaan Keer,mitesh00@outlook.com,2446890356,2004-01-27,H.No. 94 Amble Zila,Dharmavaram,Telangana,771382,US,WPXTQ6320A,Silver,ACTIVE,2025-12-03T08:36:06
CUST0004739,Mohini Kalla,oni21@yahoo.com,7947090043,1996-11-16,"H.No. 065, Dani Circle",Tirunelveli,Tripura,606481,IN,FJHLL5960A,Silver,BLOCKED,2023-10-06T03:47:43
CUST0004740,Pushti Ratta,ojas18@example.com,0487289899,2010-04-16,"57/94, Narula Ganj",Kishanganj,Madhya Pradesh,276990,SG,OURWE3956E,Bronze,INACTIVE,2023-07-02T12:41:11
CUST0004741,Keya Bassi,routkashish@yahoo.com,8592940815,1997-03-17,H.No. 407 Tella Road,Ghaziabad,Mizoram,927978,US,RGWMO1118J,Platinum,ACTIVE,2024-11-29T17:21:32
CUST0004742,Nilima Chander,karya@outlook.com,0177638233,1970-01-11,H.No. 874 Dhawan,Ichalkaranji,Rajasthan,207036,US,SWZWB9310C,Gold,INACTIVE,2021-01-28T04:45:22
CUST0004743,Tanvi Wali,kvenkataraman@example.com,3262860423,1985-04-16,"697, Khurana Circle",Sikar,Uttarakhand,521975,US,DGSHV8501F,Gold,ACTIVE,2022-11-15T03:47:48
CUST0004744,Qadim Ravi,knadkarni@example.com,8139777382,1972-08-20,"H.No. 49, Yadav Marg",Amaravati,Odisha,373924,DE,ILSOI1651A,Platinum,ACTIVE,2022-01-15T04:41:55
CUST0004745,Andrew Dube,damini52@yahoo.com,1112454382,1985-12-20,"15/967, Dua Zila",Saharanpur,Haryana,985840,SG,CMGBL2562E,Platinum,INACTIVE,2023-09-18T04:10:50
CUST0004746,Champak Shere,anshmorar@example.com,3068272732,2003-03-06,"323, Tara Chowk",Mira-Bhayandar,Punjab,286624,IN,IEEJE9155I,Platinum,ACTIVE,2020-10-22T16:47:53
CUST0004747,Wyatt Hayer,kbarman@gmail.com,0528918870,1972-03-17,"13/53, Natarajan Nagar",Ambala,Jharkhand,489615,US,GXCFX0620J,Gold,ACTIVE,2022-12-03T23:23:20
CUST0004748,Gaurika Pathak,wazirpatil@example.com,4745674416,1952-08-13,"H.No. 00, Mittal Street",Amravati,Jharkhand,846263,GB,EBYKL2235S,Bronze,ACTIVE,2023-12-22T16:00:22
CUST0004749,Aarav Sani,sarafhemang@yahoo.com,8737341694,2011-04-09,"753, Behl Circle",Aurangabad,Goa,448678,SG,HRGWY9815N,Bronze,ACTIVE,2024-08-30T15:16:25
CUST0004750,Janani Pau,nisha60@yahoo.com,1947291408,1997-12-20,H.No. 20 Chhabra Marg,Ambarnath,Kerala,581955,SG,NLWBP0476E,Gold,ACTIVE,2022-07-14T19:51:56
CUST0004751,Parth Gola,hemangini96@outlook.com,7820666725,1960-09-02,"11/921, Banik Nagar",Bettiah,Himachal Pradesh,287485,DE,GTAZH0305Q,Platinum,ACTIVE,2025-07-22T19:30:25
CUST0004752,Damini Narayanan,gautami31@outlook.com,8917455324,1967-08-19,H.No. 479 Basu Path,Pali,Haryana,467156,SG,VDSKO1931R,Gold,INACTIVE,2021-12-23T23:11:59
CUST0004753,Aarnav Sahota,anmol24@outlook.com,8438665028,1972-12-23,H.No. 366 Jayaraman Path,Jaunpur,Telangana,479907,US,MMSDK0731L,Gold,INACTIVE,2026-01-07T04:19:17
CUST0004754,Jagrati Aggarwal,unnati00@example.com,9353320383,1951-05-22,"22/50, Patil Street",Haridwar,Kerala,795582,US,VRGNQ8677I,Gold,ACTIVE,2023-06-20T03:55:40
CUST0004755,Darpan Trivedi,kevin58@example.com,7341838928,1988-01-12,"43, Bassi Chowk",Parbhani,Gujarat,834178,GB,XHXIT2865I,Gold,ACTIVE,2021-03-12T09:32:27
CUST0004756,Lakshit Garde,khatridiya@gmail.com,2401541446,1959-04-05,"H.No. 08, Bajaj Road",Jamnagar,Chhattisgarh,776048,SG,LQVZV5053Y,Bronze,ACTIVE,2021-02-12T10:39:51
CUST0004757,Andrew Krishnamurthy,falguni11@example.com,1086189023,1969-12-14,44/606 Butala Circle,Khandwa,Tamil Nadu,695772,IN,AIYDE5129M,Silver,BLOCKED,2025-09-05T23:44:54
CUST0004758,Saksham Sodhi,chandresh90@outlook.com,2530348283,1978-02-11,H.No. 457 Khatri Marg,Lucknow,Himachal Pradesh,645026,GB,ANMSK0749J,Gold,INACTIVE,2020-02-03T03:36:22
CUST0004759,Jeevika Oza,yatin86@outlook.com,7954622573,1991-02-25,675 Patel Marg,Medininagar,Andhra Pradesh,597891,IN,FQOIC7066E,Silver,ACTIVE,2025-06-29T03:49:37
CUST0004760,Siddharth Swaminathan,jhalak58@yahoo.com,9845498711,1984-07-22,551 Dada Circle,Ozhukarai,Jharkhand,778611,SG,YRNAG2794S,Gold,ACTIVE,2020-01-19T21:30:16
CUST0004761,Joshua Sha,widishanagy@gmail.com,3771202283,2011-02-09,H.No. 033 Mishra Zila,Khammam,Odisha,572795,GB,OEESV5315M,Gold,ACTIVE,2026-05-23T09:11:23
CUST0004762,Irya Dar,pandeyagastya@gmail.com,9809797659,1997-03-16,12/37 Doshi Nagar,Motihari,Punjab,102088,US,YQHJM2711O,Bronze,INACTIVE,2021-10-17T06:03:53
CUST0004763,Forum Nadkarni,pahalgill@gmail.com,3367253061,1986-02-05,"H.No. 71, Sawhney Nagar",Gorakhpur,Bihar,374123,IN,WNGPI1367O,Platinum,ACTIVE,2026-03-26T10:45:20
CUST0004764,Avi Kothari,dchopra@gmail.com,5259511165,1963-11-13,H.No. 124 Sood Marg,Agartala,Uttarakhand,828272,SG,EKFIN3599A,Silver,ACTIVE,2024-09-19T09:10:07
CUST0004765,Abdul Sunder,warjaschauhan@yahoo.com,1554148644,1961-05-16,H.No. 446 Manne Path,Rampur,Mizoram,961328,DE,DFPZJ0638F,Gold,INACTIVE,2025-01-28T04:42:53
CUST0004766,Kamala Choudhary,priya81@gmail.com,3079289858,1965-02-15,H.No. 74 Kakar Marg,Aurangabad,Uttar Pradesh,349563,SG,IBIYZ6711S,Platinum,ACTIVE,2024-09-15T06:29:45
CUST0004767,Geetika Ghose,zehaan07@example.com,7428428154,1953-12-04,03/28 Singh Chowk,Coimbatore,Sikkim,114028,SG,ZJZOA4031B,Bronze,ACTIVE,2026-07-02T19:47:50
CUST0004768,Ati Kibe,balveer05@gmail.com,0096669913,2010-01-11,78/945 Sarraf Ganj,Tinsukia,Manipur,225959,SG,AACVF1646V,Bronze,ACTIVE,2022-10-10T00:00:06
CUST0004769,Abeer Nagy,vtoor@gmail.com,6132011623,1979-10-20,"H.No. 084, Sharaf Chowk",Aligarh,Goa,304595,DE,QZAOY6830F,Silver,INACTIVE,2024-06-15T19:04:27
CUST0004770,Chavvi Deshpande,bachittar01@example.com,0490324584,2006-06-27,"06/945, Prabhakar Zila",Munger,Manipur,268037,US,RSGQQ4575N,Bronze,ACTIVE,2020-02-11T16:32:26
CUST0004771,Sai Agate,anmol79@gmail.com,9399996374,1955-07-06,"H.No. 306, Saha Path",Rampur,Manipur,668740,IN,WESCE4828M,Platinum,BLOCKED,2021-11-27T06:03:17
CUST0004772,Rehaan Agrawal,fradonazareth@outlook.com,2612827728,2002-12-17,"H.No. 37, Dyal Path",Tadipatri,Punjab,590080,DE,VZMGY9939G,Platinum,ACTIVE,2021-04-07T13:20:08
CUST0004773,Maanav Cherian,mallickryan@yahoo.com,3886639814,1956-03-14,"H.No. 58, Lal Road",Bhiwandi,Mizoram,465320,IN,PWPTH5384K,Bronze,ACTIVE,2020-01-11T04:37:11
CUST0004774,Finn Parsa,chaitaly06@example.com,4125601798,1962-01-11,"95/04, Gour",Panihati,Haryana,749750,US,WWYIQ3889E,Gold,ACTIVE,2026-04-07T14:53:15
CUST0004775,Anthony Batra,charita96@outlook.com,1287502580,1979-10-19,25 Dutt Nagar,Jamnagar,Uttarakhand,664068,US,XNEKW0926Z,Gold,BLOCKED,2021-11-17T14:12:56
CUST0004776,Amaira Mital,jeevikakapadia@outlook.com,7686311295,2000-03-10,"69/87, Hora Street",Bhatpara,Kerala,710927,SG,SSRPE6920I,Platinum,ACTIVE,2023-08-19T12:47:05
CUST0004777,Aachal Garde,ppingle@gmail.com,5146021277,1954-10-04,47/71 Sahni Nagar,Singrauli,Telangana,738976,US,YWSXW4412O,Silver,ACTIVE,2024-01-12T13:13:30
CUST0004778,Baghyawati Bora,borahranbir@yahoo.com,3879034438,1990-11-14,80 Borah Zila,Bhilwara,Tamil Nadu,986290,US,YRNZH2593D,Silver,ACTIVE,2024-06-26T23:50:25
CUST0004779,Mitesh Srinivasan,agoswami@outlook.com,6672044206,2008-02-07,64/492 Sama Street,Dehri,Bihar,640687,SG,WCTXE6182H,Bronze,ACTIVE,2020-11-30T21:50:26
CUST0004780,Madhav Dey,harshilchoudhry@gmail.com,6249795243,1981-05-31,"808, Pal Nagar",Bokaro,Rajasthan,436781,SG,OOORL1635F,Platinum,ACTIVE,2022-05-01T00:40:31
CUST0004781,Leela Taneja,keerekalinga@outlook.com,1950235411,2002-08-31,"33, Arya Nagar",Erode,Arunachal Pradesh,529267,IN,EYYXB6627M,Gold,BLOCKED,2020-08-21T22:11:57
CUST0004782,Anirudh De,bachittarwalla@yahoo.com,7934007037,1955-10-15,01 Kar Circle,Nadiad,Tamil Nadu,549415,DE,TWLNA6460P,Gold,ACTIVE,2020-06-21T06:48:43
CUST0004783,Fiyaz Deo,fmore@example.com,9866494994,2003-06-15,H.No. 834 Bahri,Nizamabad,Punjab,918674,SG,OSDNZ0263P,Bronze,ACTIVE,2023-09-06T09:35:05
CUST0004784,Vedant Joshi,fariq49@gmail.com,4642182949,1956-05-16,"493, Narang Chowk",Latur,Himachal Pradesh,689744,SG,DOIQP3360V,Bronze,ACTIVE,2021-10-24T18:41:22
CUST0004785,Mohammed Halder,xavier52@yahoo.com,0964646791,1980-04-01,H.No. 25 Bhavsar Chowk,Mirzapur,Meghalaya,921246,SG,VAPSC2600F,Gold,INACTIVE,2025-06-04T09:50:48
CUST0004786,Nidra Tripathi,goswamipranav@yahoo.com,0951205876,1953-11-07,"35/19, Viswanathan Circle",Jamalpur,Gujarat,982552,IN,MCNDB4374L,Silver,ACTIVE,2022-01-23T20:07:13
CUST0004787,Baghyawati Varghese,kaihayre@example.com,8153864800,1981-02-04,"813, Bali Road",Kishanganj,Chhattisgarh,870723,SG,VVLFG4969R,Bronze,ACTIVE,2022-01-29T00:46:45
CUST0004788,Guneet Butala,dhingragayathri@gmail.com,6826440033,2000-01-05,28/45 Rajagopal Road,Bhubaneswar,Jharkhand,768713,IN,YKECZ3984R,Gold,ACTIVE,2020-03-25T02:55:29
CUST0004789,Megha Kalita,fdivan@example.com,5483753835,1975-08-04,743 Bora Road,Udaipur,Mizoram,320537,GB,OTMKH8498W,Platinum,ACTIVE,2021-08-24T23:56:32
CUST0004790,Tarak Malhotra,zdevan@outlook.com,2791673906,1979-08-16,"49/66, Behl Marg",Darbhanga,Himachal Pradesh,460545,GB,OYKMI9536D,Platinum,INACTIVE,2020-04-10T19:55:27
CUST0004791,Waida Lata,chowdhuryosha@yahoo.com,9955530893,1988-01-27,H.No. 772 Amble Circle,Erode,Gujarat,957683,SG,OKUVU1937Y,Bronze,ACTIVE,2021-03-01T12:21:33
CUST0004792,Anika Kadakia,yadavi48@gmail.com,0040370996,1961-06-16,H.No. 871 Khurana Path,Junagadh,Meghalaya,918305,US,XBKHX4273J,Platinum,ACTIVE,2023-01-24T06:49:00
CUST0004793,Waida Vyas,bhargavavansha@yahoo.com,3186155297,2005-09-07,"54/712, Zacharia Zila",Sangli-Miraj & Kupwad,Rajasthan,776878,GB,LMBZL7261F,Platinum,ACTIVE,2020-01-20T04:55:49
CUST0004794,Yochana Bhardwaj,galaanusha@yahoo.com,7818630382,1960-06-01,"74, Wason Circle",South Dumdum,Madhya Pradesh,699945,IN,QFXIL1452H,Platinum,ACTIVE,2021-07-23T11:13:24
CUST0004795,Yagnesh Ramesh,khoslavictor@yahoo.com,3765623304,1988-02-16,"H.No. 449, Kulkarni Road",Jhansi,Telangana,153076,SG,TLKWO1215A,Gold,ACTIVE,2025-06-07T05:48:04
CUST0004796,Zinal Brahmbhatt,usuri@yahoo.com,9271781383,1997-10-15,52 Dutta Road,Mau,Telangana,602482,DE,PUCQL8634J,Gold,ACTIVE,2024-05-01T08:50:26
CUST0004797,Dipta Raval,osant@gmail.com,3335255975,2011-07-25,"97/24, Banik",Tezpur,Madhya Pradesh,657240,US,JZATE0280Q,Gold,ACTIVE,2021-06-24T19:32:12
CUST0004798,Avi Dada,wakeeta50@gmail.com,2244754895,2005-06-10,40 Kumar Nagar,Sagar,Assam,199080,IN,RSDYW4297D,Bronze,ACTIVE,2022-10-20T09:43:20
CUST0004799,Adweta Cheema,nadkarninisha@example.com,2408510904,1977-07-30,32 Tiwari Circle,Deoghar,Madhya Pradesh,758037,IN,QBODP8439Z,Bronze,ACTIVE,2021-07-05T01:39:31
CUST0004800,Ekavir Mani,darikavenkataraman@outlook.com,0875897250,1964-01-28,H.No. 353 Mahajan,Dewas,Bihar,304216,IN,AHRCV0479I,Gold,BLOCKED,2025-05-06T12:32:00
CUST0004801,Shivansh Shroff,jairaj54@example.com,8520685002,1972-05-10,"49/507, Gala Marg",Mathura,Karnataka,325232,DE,MBHUQ8749V,Silver,INACTIVE,2025-05-20T13:46:04
CUST0004802,Baghyawati Grewal,indirabutala@yahoo.com,5284960557,1990-04-24,"11, Thaman Chowk",Haldia,Odisha,477403,GB,YGPDQ2629F,Gold,ACTIVE,2023-09-21T18:31:45
CUST0004803,Warhi Bhatt,priya25@example.com,9247242006,2000-01-05,"93/45, Setty",Dibrugarh,Madhya Pradesh,439501,DE,ZVYVB2258H,Gold,ACTIVE,2024-10-11T13:59:59
CUST0004804,Balvan Mani,joshimeghana@yahoo.com,0512672378,1994-12-11,"57, Kadakia Ganj",Jamshedpur,Haryana,600121,SG,KRCZP5052Q,Silver,ACTIVE,2023-06-23T18:34:26
CUST0004805,Frado Khosla,regelipika@example.com,7505470961,1960-01-04,"H.No. 97, Dube Path",Delhi,Arunachal Pradesh,335053,IN,XJMYL0990G,Bronze,ACTIVE,2021-12-20T12:30:10
CUST0004806,Libni Vaidya,jacobmerchant@yahoo.com,4926514220,1973-06-07,"77/68, Soman Road",Nadiad,Assam,524892,GB,TBVEK0003H,Gold,ACTIVE,2022-09-04T10:24:09
CUST0004807,Indali Rout,andrew32@example.com,9213592185,2005-10-11,63 Chatterjee Nagar,Raipur,Gujarat,634475,GB,NOWXS4047V,Silver,BLOCKED,2022-12-23T23:08:07
CUST0004808,Alka Nadig,lila50@yahoo.com,6188189571,1975-10-28,"61, Kalla Road",Madhyamgram,Mizoram,577229,IN,DHUUE5785V,Gold,ACTIVE,2023-06-29T13:32:22
CUST0004809,Agastya Dhar,jbedi@gmail.com,5548973576,1979-07-06,"28/15, Bansal",Surendranagar Dudhrej,Gujarat,798727,DE,LLAII7413F,Silver,ACTIVE,2025-05-29T01:28:11
CUST0004810,Max Sant,zbali@example.com,4646993431,2004-02-17,H.No. 66 Mandal Circle,Rourkela,Telangana,451129,IN,HXXSB1058E,Bronze,INACTIVE,2021-03-03T21:30:03
CUST0004811,Aayush Bali,caleb94@example.com,4931000622,2008-03-01,89/44 Chanda Marg,Maheshtala,Arunachal Pradesh,226485,US,VXNIW3706F,Platinum,ACTIVE,2023-11-27T11:51:29
CUST0004812,Gaurav Pingle,surarayaan@yahoo.com,6854035735,1964-09-02,"816, Agate Path",Dhule,Bihar,286818,SG,WATPO3007Q,Bronze,ACTIVE,2022-10-05T23:34:53
CUST0004813,Omisha Chaudry,wasonvasatika@outlook.com,7793216816,1975-11-29,54/659 Swamy Circle,Srikakulam,Manipur,180275,SG,PXPIM0269M,Platinum,ACTIVE,2020-12-22T02:56:54
CUST0004814,Oni Prashad,prakashoeshi@gmail.com,8275053141,1959-09-08,"96, Oommen",Raebareli,Rajasthan,848503,DE,WFCLE7265P,Platinum,ACTIVE,2023-04-21T07:03:05
CUST0004815,Yatin Sodhi,aryan13@example.com,7498475384,1954-08-18,H.No. 602 Dash Path,Chandigarh,West Bengal,970131,GB,EMFTX0592K,Bronze,BLOCKED,2025-10-29T12:04:55
CUST0004816,Pooja Upadhyay,qdasgupta@outlook.com,4719238928,1989-05-04,"H.No. 51, Prasad Path",Haridwar,Uttarakhand,204188,GB,UWJCK2239P,Silver,ACTIVE,2026-06-06T09:52:40
CUST0004817,Krishna Sengupta,qdeshmukh@example.com,0581446029,1972-09-08,"140, Varma Road",Pune,Arunachal Pradesh,733819,US,PLRBQ3441R,Gold,ACTIVE,2024-05-18T18:48:55
CUST0004818,Aayush Vig,ubhattacharyya@outlook.com,7332593753,1995-05-13,79/376 Gaba Ganj,Navi Mumbai,Karnataka,538212,IN,ACUSO5997K,Platinum,ACTIVE,2025-11-26T17:29:41
CUST0004819,Saanvi Jain,gautamimemon@example.com,2059456700,1984-05-15,"H.No. 162, Chatterjee Street",Vasai-Virar,Kerala,422046,GB,DMKWT1518O,Bronze,INACTIVE,2023-04-14T06:52:59
CUST0004820,Gabriel Din,balveer01@gmail.com,1717111208,2005-06-21,56/379 Pradhan Marg,Gurgaon,Chhattisgarh,534382,GB,XZVFC3240Q,Silver,ACTIVE,2025-01-05T20:32:55
CUST0004821,Udant Choudhary,nmann@gmail.com,3128700236,2007-06-08,"92, Hayre Nagar",Kozhikode,Bihar,926409,IN,CAGAE3296M,Gold,ACTIVE,2020-09-22T04:53:05
CUST0004822,George Bahri,balayniharika@example.com,3874808415,1951-10-13,H.No. 663 Yogi Path,Nandyal,Haryana,488507,GB,SQLDP3772M,Platinum,ACTIVE,2020-09-11T05:05:42
CUST0004823,Xiti Dhar,dassharish@yahoo.com,1759853164,1980-02-23,"H.No. 74, Ganesan Ganj",Pudukkottai,Uttar Pradesh,751345,GB,GXIFH6142F,Platinum,ACTIVE,2026-06-05T11:41:13
CUST0004824,Brinda Prashad,esandal@yahoo.com,7025793686,2000-09-18,74/49 Dasgupta Road,Ajmer,Bihar,980777,IN,LCRCL4815W,Silver,ACTIVE,2025-10-13T03:17:37
CUST0004825,Chaitanya Ravel,qadim06@outlook.com,5938676709,1953-02-12,"99/876, Sarkar Chowk",Hapur,Rajasthan,620091,SG,DIKJI0585M,Silver,ACTIVE,2022-05-08T03:58:32
CUST0004826,Warinder Ghosh,diya62@outlook.com,8661412948,1981-04-09,"H.No. 520, Tak Street",Visakhapatnam,Madhya Pradesh,709769,GB,UISLP6787D,Bronze,ACTIVE,2022-08-24T09:31:36
CUST0004827,Raghav Nath,amritawason@yahoo.com,0940239972,2002-04-21,"242, Kalita Nagar",Patna,Chhattisgarh,851622,US,HOJZJ1737A,Silver,ACTIVE,2024-02-23T18:47:56
CUST0004828,Leela Randhawa,bhatiajalsa@gmail.com,4676697846,1966-04-02,"12/180, Dar Path",Sirsa,Sikkim,403012,GB,FNEYL4599F,Gold,ACTIVE,2020-11-13T03:42:00
CUST0004829,Warinder Hayre,pguha@example.com,5772913935,1966-01-27,"44/29, Choudhry Path",Pimpri-Chinchwad,Tamil Nadu,950353,DE,PSTEZ2983J,Gold,ACTIVE,2023-09-25T03:44:19
CUST0004830,Vinaya Muni,okhatri@yahoo.com,6027238411,2003-07-22,"H.No. 30, Dada Street",Karimnagar,Telangana,231659,SG,TOHAR5825E,Platinum,ACTIVE,2021-07-02T18:03:07
CUST0004831,Raksha Hari,dhruv23@gmail.com,9495924742,1963-10-21,"H.No. 70, Panchal Street",Allahabad,Assam,315518,IN,VZQNJ1639I,Platinum,ACTIVE,2020-05-16T04:43:21
CUST0004832,Balvan Deep,rsoni@gmail.com,5761174059,1953-12-28,"H.No. 10, Grover Zila",Bettiah,Assam,498814,IN,UQZNJ6521I,Platinum,ACTIVE,2022-08-09T10:48:15
CUST0004833,Gautam Kota,talwarreva@yahoo.com,8143606350,1968-08-24,H.No. 713 Sekhon Zila,Fatehpur,Gujarat,317713,GB,FOEMM5454M,Platinum,ACTIVE,2022-01-13T23:38:58
CUST0004834,Chaaya Sastry,hredhaankala@example.com,8067083270,1968-08-31,"H.No. 817, Sharaf Zila",Saharanpur,Rajasthan,357570,GB,LAJVT0057G,Platinum,ACTIVE,2020-10-29T14:41:22
